seg_id,content
c74d153470e94875b99591b26d105504,"黄铜大殿内。<br>一道道魔纹宛如红色岩浆线，蜿蜒流转，在大殿地面和墙壁上分散布开。<br>大殿内，诸多魔宗将领分成两排，安然入座。<br>王一洋端坐主位，两侧分别是怨影魔和副宗主原宿沉。<br>空气中漂浮着各式各样的不同魔气。<br>所谓魔气，便是各自将领所修行的魔功，所散发气
        "

8caaf8a454f14021bc7da1b4a90411ef,"“太子，有什么事直说，我来就是给你站台！宗主说了，这段时间，你的话就是他的话。<br>所以现在开始你就是我老大！”<br>洪密逻辑从来都是简单粗暴。<br>话说完，不等王一洋回答，它整个身体骤然一缩，化为无数紫黑火焰，宛如洪流海洋般，朝着王一洋狂涌而去。<br>轰！！<br>无数
        "

99a72f59bbee4687a8e33bc9d6ed8561,"数日后。<br>沉湎之星临近某处，一颗陌生荒芜星球上。<br>土黄色的星球表面，到处是如渔网般的紫色网格，网格闪耀紫色荧光，网眼中隐隐有细微符文魔纹闪耀。<br>整个星球穿过大气后，远远望去，就像是被一张巨大紫色网络包裹住一般。<br>嘶。<br>一道微光闪过，星球大气中，骤然多
        "

1d80fc683e8a46b6895b24211ecca01e,"‘明眼人都能看出，情况有些不对劲，你老师应该只是被栽赃嫁祸。为什么星座军部还是要针对你们？’瓦鲁多体内传出柔和女声。<br>‘很简单，因为他们需要一个替罪羊，他们需要一个最合适的背负罪名的目标。而永续会，最合适。’<br>瓦鲁多此时也收集到了大致的情报。<br>猜到永井老师背后，是有
        "

c547078e20f948e680a3b59de1ba8044,"次日。<br>王一洋静静端坐在房间内，面前香炉青烟直升，萦绕散开。<br>他双眼瞳孔中，不断闪烁着播放之前的决赛现场情景。<br>永井从出现，到袭击，再到自爆，最后被一名白发老人压制。<br>全部的过程影像都在他眼前回放。<br>静静看完画面回放，王一洋没说话，只是伸手将香炉上的
        "

6ffe4bec3d914350a1ca97f9bf40dfd9,"魏欢猛地抬起头，双眼的光芒有些刺目的盯着他。<br>王一洋没有隐瞒，把自己的一些调查尽数告诉给他。<br>无论如何，事实摆在那里，一切让魏欢自己判断。<br>两人一直说了很多，很久，直到魏欢沉默的离开。<br>直到天快黑，决赛快要开始了。<br>王一洋才从长椅上站起身。<br>
        "

e80369d793be4581b865a9beb31f2dc2,"“很多年以前，我就想着能够像他们一样，这么安静的生活。没有矛盾，没有厮杀。<br>甚至连红脸吵架也不会有。”<br>花城的一处小公园内。<br>王一洋驻足站在城市内河边，望着不远处公园里正在荡秋千的小孩子。<br>他的父母就站在一边，不时说话，不时笑闹几句。<br>“很普通的想法
        "

ed9110d06747470e8d460f59d84f8b96,"瓦鲁多乘坐的车队，缓缓在地面上低空飞行，朝着决赛现场驶去。<br>作为一星王子，瓦鲁多从未有过任何时刻松懈。<br>他虽然是第一顺位继承人，但身后有着数十个皇子皇女等着取代他。<br>“怎么样？下午的赛程有把握么？”<br>车内除开他外，还有他名义上的导师，那个一直带着黄金面具的神
        "

5cdf1bd4e98348ed9652483ddef29678,"和网络上极其火热的人气不同。<br>瓦格斯在半人马星上，对群众而言，并没有引起多大的波澜。<br>半人马星上除开大量外来人口外，还有不少本土居民。<br>虽然平均素质极高，七级改造人随处可见，但也是有普通家庭的。<br>王一洋带着雷神在城里闲逛，也看到不少普通人过着平凡而普通的日子
        "

dca8dfe73cdc455885860ee343f7fb09,"王一洋之前也是这么带旧神伊芙出去的。<br>他早就发现，自从从完美之塔出来后，他的身体感知，乃至意识，三元都发生了某种奇异的变化。<br>他似乎正走在全新的进化道路上。<br>也就是完美之塔那层还未完善的新的进化方向。<br>毕竟，他所认为的完美，并非完美之塔所认为的完美。<br>
        "

8607360a3c8048abb23dc0cac3f1ba37,"“在听到开始器发出信号的一瞬间，就是比赛正式开始时。请各位选手注意。”<br>主持人是位高马尾长裙女孩。右手高举，捏着一个奇怪的手势，似乎在和现场的某些人做指挥联动。<br>“第一轮，理论极限测试。”<br>主持人高举的手换了个姿势。<br>王越躺在虚拟现实舱内，闭上眼，任由神经连
        "

b261050f5ff8418a8f1e0a52a8a0a351,"“味道不错。”王一洋笑着将手里的蛋糕放下。<br>他摸了摸手环，视网膜上顿时投射出光幕，显示出之前王越两个孩子遇袭的全过程。<br>还有沉湎之星在这里的三个驻点人员的牺牲。<br>王一洋面色不变，瞬间看完资料信息。<br>不管这事的起因如何，对方敢公然对沉湎之星的人下手，这就是挑衅
        "

42c438a2db134a97ba850fe85d033b88,"白色赛场中，第一分区。<br>王越横身挡在自己妹妹身前，面色肃然中带着一丝紧张。<br>两人正在进入选手入场通道，却迎面遇到一个看起来气质不凡的家伙盯着妹妹慧琳看。<br>此时在两人的对面。<br>一个面色苍白，脸颊上印着数字5的白发少年，正神色平淡的看着两人。<br>“殿下？”
        "

54e5ab2d651f47fdadf052a058c553ef,"“从现在起，他就是你的新主人。”温莎冷着脸过来对她道。<br>“算你运气好！碰到个不错的主人。板着个死人脸给谁看啊？看着就心烦！”<br>温莎看着雪拉木然的面孔，心头一阵火起，正要动手抽人，忽然想起现在这家伙不属于她了。<br>她才遏制住动作，冷哼一声。<br>“走了。”一旁的王一
        "

b25957e8a1614053a9c4b5acc6487e77,"温莎可不管什么倔强自尊。<br>她只知道，雪拉是她买来的奴隶，而现在，这个奴隶不听话了。<br>所以她要惩罚她。<br>她从怀里取出一个六边形蓝色遥控器。<br>“最后问一次，你，现在，去给那个乘客道歉，直到他满意为止。否则....”<br>她把遥控器拿在手上。<br>“雪拉，
        "

3702fb4a6fa44921a67f4c75b9ec1c8e,"既然没法再修行，王一洋索性出关，和亲人打了招呼，便通过跨界阵法，回往群星。<br>五年时间，足以改变太多事情。<br>他打算趁着现在和平无事，四处走走。<br>一边完成任务，一边查探下局势。为天魔宗这边的渗透做准备。<br>想到这里，王一洋起身，离开洞府，架起一道白色遁光，朝着道德
        "

2874f3f2b0564571966b8558533ec4a5,"道德仙宗，天玉山。<br>群山环绕，其中天玉山为最高。如同刀削尖刺。<br>四周尽是悬崖峭壁，不时能看到有护山妖兽灵兽缓缓出没。<br>山体靠近顶端的一处洞**。<br>黑暗中骤然亮起一丝白光。<br>一个容貌精致，宛如女子般的白袍道人，缓缓起身，身旁漂浮着一团团白色火焰。<br>
        "

6c2503a86b3346f1a1299ffd23084c91,"“我来迟了。”王一洋从遁光中显露身形。<br>“没事就好。”<br>冲恒看了眼王一洋，确定他没有之前看到的那么狼狈和浑身是血，心里猜测应该是那个铠甲人的伪装。<br>他心头也放松了下。<br>“有大兄给出的法宝铠甲，自然无事。”王一洋正色道，丝毫没说铠甲被绕过，差点被干掉的事。
        "

6e36529a0435484ab2fdcbcc5225b6db,"融皓子不由分说，虽然知道自己前面派人去抓捕过王一洋，也不知道他为什么会突然冒出来，跑到这里来。<br>但既然看到机会，就没有放过的道理。<br>他一个闪烁，率先一步冲向王一洋。<br>王一洋心头一喜。<br>原本他是打算先和冲恒子汇合，再做打算，既然现在融皓子主动靠近。<br>那
        "

c81d989792054b96833c0bdd5c44063a,"“那可不一定，如今太子已定，朝悦鸿若是突破成功，还好说，若是失败，我们联合太子，掌握真魔器和宗门大阵，到那时便是全新天地！”铠甲人冷哼道。<br>“你决定了？”<br>“当然！这次外敌入侵，不正是最恰当的好机会？”铠甲人笑道。<br>“我天魔宗横扫万界，纵横无敌，现在居然有人敢当面挑
        "

c26ad9ca8bff4c80b599681c4de201db,"洪炉道宫原址。<br>遍布视野的白光和蓝海，宛如两个不同世界，剧烈碰撞对抗着。<br>两片世界的不同色彩，完全以其中悬浮的两人为界。<br>冲恒子手持长剑，袖口上多出一道裂口。<br>“想不到，曾经那个随手可以碾死的蝼蚁，如今竟然能成长到如此地步。”<br>他神色淡然的看着对面，
        "

71281e30faf940b6b2b9a8a31c53e17f,"“居然胆敢和真实世界的怪物勾结，我小看你了。”猫眼男子的头颅滚到一旁，神色依旧平静。<br>“这次是我疏忽了，下次...”<br>嘭！<br>他的头被伊芙一脚踩碎。化为大量机械碎片。<br>“这是什么鬼东西？”伊芙愕然的看着脚下的无数金属碎片。<br>“万灵，一个很难杀死的群体。
        "

cd5d628b78aa48d7b22b481feab992af,"噗。<br>王一洋忽然站定身体，原本快要摔倒的身子也重新违反重力的支起来。<br>“.....真是好险...差点就被你们杀掉了....”<br>他嘴角带起一丝诡异微笑，身上还带着大片血洞和空洞。<br>一些空洞甚至能从正面看到背后。<br>“嗯？？”<br>原本准备收尸离开的两
        "

d4fc4a6e10f647cab2ff4a7d86ed05dc,"一则则广告词，看得王小苏两口子热血沸腾。<br>可惜最后的年龄限制，让他们无法尝试。<br>“不过我家两小子已经八岁了！完全满足上面要求！正好可以去试试！就当见见世面也好。”<br>王小苏心动起来。<br>自己家两个孩子有多聪慧，她是知道的。<br>两孩子简直就是鬼灵精，天赋也极
        "

5f3e1863f14944e7ad9a84a33ba4e228,"群星闪耀。<br>无数圆盘状的巨大空间城，缓缓转动，泛着星星点点蓝色灯光。<br>远处的巨大恒星V-322，散发着无与伦比的耀眼光芒。<br>V-322是整个人马座最大的一颗年长恒星。<br>它正值壮年，是所有星座恒星中最大的一颗。<br>也是伴随着人马座从微末到崛起，再到融入群
        "

c8626cb9d4fe4870a94dc443040c2cc3,"“免礼，如今阴无长老想必已经集结完毕所有魔军了吧？”王一洋平静问。<br>数年前，他面对彗星层的血影，还有些犯怵，但现在，面对这种天魔宗特有的传讯道人，他已经能平等对待。<br>尽管知道这种血影，是通过上千人的鲜血和同等数量的人影子炼制而成。<br>他也能用平常心对待了。<br>“
        "

30a08e13305049178692363a7dc82b40,"积雷山，久远星。<br>一片连绵起伏的巨大山脉中。<br>山顶最高处，一道浑身黝黑甲胄，手持巨大钢叉的身影，正仰望星空，静静感悟着什么。<br>隆...<br>远处天空雷云慢慢汇聚，发出响动。<br>隐约有丝丝蓝色电弧不断闪烁。<br>咔嚓。<br>忽然一道血色闪电，宛如树杈
        "

7364841f85034c5084673c022beeb653,"苏小小这边，则终于在王一洋的不时导气下，成功找到了一门适合她体质的修行法决。<br>那是一门名为花露引的仙道法决。<br>是极其简单，粗糙的修行法门，最高境界顶多能修行到金丹期。<br>这就是极限了。<br>尽管法门的极限只是金丹期，但苏小小依旧异常高兴。<br>因为这代表她终于
        "

3e1bb9948bfb4f0db20b60d59c163c55,"王一洋最终，还是将人一分为二。<br>给了两边各自送去。<br>天魔宗也好，道德仙宗也好，很快便以送去的人为基准，快速反应调查起来。<br>王一洋没有理会调查结果如何。<br>他在交出人之后，很多时候事态就已经不是他能决定的了。<br>他干脆第一时间开始尝试，利用身份任务给出的奖
        "

8f49826795934f9982b972af24d27fbf,"王小苏这边，拿了东西后，回到家，将黄铜色盒子仔细放在桌上。<br>她拿出手环，尝试着再给魏愁拨通号码。<br>但可惜，这次魏愁的手环处于忙音，没有接通。<br>“难道出事了？”王小苏心头担忧。<br>她看着桌上的黄铜色小盒子，想了想，伸手，慢慢放在盒盖上。<br>哧！！<br>
        "

5929f72f03a14419a3118c6b1d8a18a6,"魏愁眼中的平静越发深沉。<br>他忽然想起曾经很久以前，他站在三灵宫的废墟中，发誓要为老师师姐们报仇。<br>可现在的他，依旧无力，依旧弱小。<br>可怜得就像一条狗。<br>卑微如同垃圾。<br>而现在，他甚至还可能会连累到好友王小苏。<br>这一切都是他太弱小所致。<br>
        "

33ae397270fa4a4082b4c89422bcfa13,"“那人太过狡猾。”清微子说起对方，语气有些无奈。<br>“这些事不是你现在能关心的，好好修行，其他的交给我们和你大兄就是。<br>你才多少点修为？别想这么多。”<br>“好吧....”王一洋也知道，自己实力低微，根本没办法参合进这个层次的博弈。<br>“你也别多想，仙宗如今实力雄厚
        "

3ab5ed5d7e3b49e49c31f3bb630880c4,"“.......”王一洋看着这一连串提示，心头一阵卧槽。<br>他终于知道争夺这个天魔宗太子，到底有什么好处了.....<br>虽然都是魔道真元的增速，但魔道本就速度极快，再加上这一系列的加速修行....<br>难怪天魔宗为了这个太子之位，这么多人厮杀。<br>不过，他现在的核心，
        "

45138c5b1f2e4c1ca241ed3786a6f0e1,"王一洋观察了一阵，试图研究一二，但发现无从采样，无从测试，之后也只能作罢。<br>他的研究机构，任务繁重，真实世界里的研究还没出什么成果。<br>实际上没法分心分资源研究这个，只能暂时搁浅。。<br>生活越发平静平稳。<br>国际局势方面，群星和仙道井水不犯河水，仙道和万灵打了一阵
        "

f64a8d43191747af8a5900ddf2fbc5ff,"群星生物大学。<br>北校区。<br>高楼林立，飞行器不断穿梭的大学校园内。<br>“苏...苏苏...你想干嘛？”<br>一个红色短发的俊俏男子，面对高过他一个头的魁梧女子，脸上涨红，浑身透露出胆怯的气息。<br>“崔斯特，怎么？你可是和我一起睡过的男人，怎么？敢睡不敢当？”
        "

e1016f2783a348f395efa644c165b19f,"王一洋没有轻举妄动。<br>这地方明显是对方的主场。<br>就算有审判级的铠甲在，他也不敢随意行事。<br>他抬头，看向更上方，第四层的楼梯。<br>那上面是一团团模糊的黑雾，看不清前路。<br>迟疑了下，王一洋决定按照自己之前的想法，继续前进。<br>摒除刚刚那个神秘人形的干
        "

8e536a3e600741d78d96bdcb88e798d5,"吱....<br>门缓缓向内打开。<br>里面是一个漂浮着无数黑色圆球的明亮大厅。<br>大量的黑色圆球，犹如气球，大小如西瓜，在白色的明亮大厅中，四处漂浮，碰撞。<br>王一洋缓缓走进门。<br>他的脚尖刚踏在坚硬的地面上。<br>顿时一股无法形容的清凉触感，便从脚尖流淌而入
        "

